,city,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long
1707,"bakersfield, CA",22000,2018.0,honda,fair,4 cylinders,gas,99454.2400903161,clean,manual,fwd,compact,coupe,black,35.194140000000004,-119.17440500000001
1708,"bakersfield, CA",8100,2016.0,jeep,fair,4 cylinders,gas,99454.2400903161,salvage,manual,fwd,compact,coupe,black,35.318667,-119.00303999999998
1709,"bakersfield, CA",2200,2003.0,honda,fair,4 cylinders,gas,109047.0,salvage,automatic,fwd,compact,coupe,black,35.3384,-119.0627
1710,"bakersfield, CA",27999,2011.0,ford,excellent,4 cylinders,diesel,141874.0,clean,automatic,4wd,full-size,pickup,silver,35.34717,-119.00406000000001
1711,"bakersfield, CA",10999,2010.0,toyota,excellent,4 cylinders,gas,72984.0,clean,manual,fwd,full-size,pickup,silver,33.921875,-117.55917099999999
1712,"bakersfield, CA",32999,2010.0,ram,excellent,4 cylinders,other,101666.0,clean,automatic,4wd,full-size,pickup,black,33.921875,-117.55917099999999
1713,"bakersfield, CA",6000,2010.0,toyota,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,fwd,full-size,van,white,35.504468,-118.747193
1714,"bakersfield, CA",26999,2018.0,ram,excellent,4 cylinders,gas,16339.0,clean,automatic,fwd,full-size,van,white,33.921875,-117.55917099999999
1715,"bakersfield, CA",20999,2016.0,ford,excellent,4 cylinders,other,75583.0,clean,automatic,fwd,full-size,pickup,red,33.921875,-117.55917099999999
1716,"bakersfield, CA",4500,2008.0,nissan,excellent,4 cylinders,gas,138.0,clean,automatic,fwd,full-size,sedan,white,34.1339,-118.2082
1717,"bakersfield, CA",29999,2019.0,ford,excellent,4 cylinders,other,7043.0,clean,automatic,fwd,full-size,van,white,33.921875,-117.55917099999999
1718,"bakersfield, CA",13999,2012.0,chevrolet,excellent,4 cylinders,other,102655.0,clean,automatic,fwd,full-size,pickup,white,33.921875,-117.55917099999999
1719,"bakersfield, CA",14999,2005.0,chevrolet,excellent,4 cylinders,gas,97613.0,clean,automatic,4wd,full-size,pickup,black,33.921875,-117.55917099999999
1720,"bakersfield, CA",9999,2011.0,ford,excellent,4 cylinders,other,66434.0,clean,automatic,fwd,full-size,van,white,33.921875,-117.55917099999999
1721,"bakersfield, CA",12888,2017.0,hyundai,excellent,4 cylinders,gas,44165.0,clean,automatic,fwd,full-size,sedan,white,34.418903,-118.555889
1722,"bakersfield, CA",17995,2006.0,ford,excellent,4 cylinders,diesel,81651.0,clean,automatic,rwd,full-size,van,white,34.070311,-117.446303
1723,"bakersfield, CA",13999,2007.0,chevrolet,excellent,4 cylinders,gas,168100.0,clean,automatic,fwd,full-size,van,white,33.751002,-117.919522
1724,"bakersfield, CA",25495,2018.0,ram,excellent,4 cylinders,other,21190.0,clean,automatic,fwd,full-size,van,white,34.070311,-117.446303
1725,"bakersfield, CA",6000,2005.0,chevrolet,excellent,4 cylinders,gas,130000.0,clean,automatic,rwd,full-size,pickup,white,35.3396,-119.0218
1726,"bakersfield, CA",48995,2017.0,ford,good,4 cylinders,other,11220.0,clean,automatic,rwd,full-size,SUV,white,34.070311,-117.446303
1727,"bakersfield, CA",1500,1996.0,toyota,good,4 cylinders,gas,218000.0,clean,manual,fwd,full-size,SUV,black,35.1322,-118.449
1728,"bakersfield, CA",17000,2013.0,dodge,good,6 cylinders,gas,65500.0,clean,automatic,rwd,full-size,SUV,black,35.547515000000004,-118.935702
1729,"bakersfield, CA",49495,2017.0,chevrolet,good,8 cylinders,diesel,80730.0,clean,automatic,4wd,full-size,SUV,white,34.070311,-117.446303
1730,"bakersfield, CA",3900,2002.0,toyota,good,8 cylinders,gas,229000.0,clean,automatic,rwd,full-size,SUV,grey,35.1322,-118.449
1731,"bakersfield, CA",9999,2010.0,honda,excellent,8 cylinders,gas,160838.0,clean,automatic,fwd,sub-compact,SUV,white,35.34717,-119.00406000000001
1732,"bakersfield, CA",39495,2017.0,mercedes-benz,excellent,8 cylinders,diesel,7200.0,clean,automatic,rwd,sub-compact,van,white,34.070311,-117.446303
1733,"bakersfield, CA",54995,2016.0,ford,excellent,8 cylinders,diesel,89425.0,clean,automatic,rwd,sub-compact,sedan,white,34.070311,-117.446303
1734,"bakersfield, CA",35995,2016.0,chevrolet,excellent,8 cylinders,other,79046.0,clean,automatic,4wd,sub-compact,sedan,white,34.070311,-117.446303
1735,"bakersfield, CA",46995,2016.0,ford,excellent,8 cylinders,diesel,46627.0,clean,automatic,rwd,sub-compact,sedan,white,34.070311,-117.446303
1736,"bakersfield, CA",0,2017.0,honda,excellent,8 cylinders,gas,63594.0,clean,automatic,fwd,sub-compact,sedan,white,33.912525,-117.559532
1737,"bakersfield, CA",30995,2016.0,ram,excellent,8 cylinders,diesel,103679.0,clean,automatic,fwd,sub-compact,van,white,34.070311,-117.446303
1738,"bakersfield, CA",31995,2015.0,ram,excellent,8 cylinders,diesel,40118.0,clean,manual,fwd,sub-compact,van,black,34.070311,-117.446303
1739,"bakersfield, CA",30995,2016.0,ford,excellent,8 cylinders,diesel,103679.0,clean,automatic,rwd,sub-compact,van,white,34.070311,-117.446303
1740,"bakersfield, CA",27995,2008.0,ford,excellent,8 cylinders,diesel,94815.0,clean,other,rwd,sub-compact,van,white,34.070311,-117.446303
1741,"bakersfield, CA",45995,2015.0,mercedes-benz,excellent,8 cylinders,diesel,18082.0,clean,automatic,rwd,sub-compact,van,black,34.070311,-117.446303
1742,"bakersfield, CA",27995,2008.0,ford,excellent,8 cylinders,diesel,94815.0,clean,other,rwd,sub-compact,other,white,34.070311,-117.446303
1743,"bakersfield, CA",33995,2016.0,ford,excellent,8 cylinders,gas,9136.0,clean,automatic,rwd,sub-compact,other,white,34.070311,-117.446303
1744,"bakersfield, CA",37995,2017.0,chevrolet,excellent,8 cylinders,other,40361.0,clean,automatic,4wd,sub-compact,other,white,34.070311,-117.446303
1745,"bakersfield, CA",33995,2016.0,ford,excellent,8 cylinders,gas,9136.0,clean,automatic,rwd,sub-compact,other,white,34.070311,-117.446303
1746,"bakersfield, CA",32495,2012.0,ford,excellent,8 cylinders,gas,114244.0,clean,automatic,4wd,sub-compact,other,red,34.070311,-117.446303
1747,"bakersfield, CA",41995,2015.0,ford,excellent,8 cylinders,diesel,60872.0,clean,automatic,rwd,sub-compact,other,white,34.070311,-117.446303
1748,"bakersfield, CA",23995,2015.0,ford,excellent,8 cylinders,gas,97055.0,clean,automatic,rwd,sub-compact,other,white,34.070311,-117.446303
1749,"bakersfield, CA",26369,2017.0,nissan,excellent,8 cylinders,gas,52418.0,clean,automatic,4wd,sub-compact,other,brown,34.070311,-117.446303
1750,"bakersfield, CA",48995,2017.0,ram,excellent,8 cylinders,diesel,13384.0,clean,automatic,rwd,sub-compact,other,white,34.070311,-117.446303
1751,"bakersfield, CA",26369,2017.0,nissan,excellent,8 cylinders,gas,52418.0,clean,automatic,4wd,sub-compact,other,brown,34.070311,-117.446303
1752,"bakersfield, CA",52995,2017.0,ford,excellent,8 cylinders,diesel,16155.0,clean,automatic,rwd,sub-compact,other,white,34.070311,-117.446303
1753,"bakersfield, CA",38495,2012.0,ford,excellent,8 cylinders,diesel,58198.0,clean,automatic,4wd,sub-compact,other,white,34.070311,-117.446303
1754,"bakersfield, CA",40995,2017.0,ram,excellent,8 cylinders,diesel,102723.0,clean,automatic,4wd,sub-compact,other,white,34.070311,-117.446303
1755,"bakersfield, CA",46495,2017.0,ford,excellent,8 cylinders,other,4127.0,clean,automatic,rwd,sub-compact,other,white,34.070311,-117.446303
1756,"bakersfield, CA",40995,2017.0,ram,excellent,8 cylinders,diesel,102723.0,clean,automatic,4wd,sub-compact,other,white,34.070311,-117.446303
1757,"bakersfield, CA",0,2013.0,subaru,excellent,8 cylinders,gas,58039.0,clean,manual,rwd,sub-compact,other,blue,34.18643,-118.40482
1758,"bakersfield, CA",23499,2011.0,subaru,excellent,8 cylinders,gas,67275.0,clean,manual,4wd,compact,sedan,black,35.34717,-119.00406000000001
1759,"bakersfield, CA",13100,2011.0,rover,excellent,8 cylinders,gas,99454.2400903161,salvage,automatic,4wd,full-size,truck,black,35.318667,-119.00303999999998
1760,"bakersfield, CA",13995,2008.0,ford,excellent,8 cylinders,gas,155086.0,clean,automatic,4wd,full-size,truck,black,35.498787,-120.682576
1761,"bakersfield, CA",13995,2008.0,ford,excellent,8 cylinders,gas,155086.0,clean,automatic,4wd,full-size,truck,black,35.498787,-120.682576
1762,"bakersfield, CA",13995,2005.0,gmc,excellent,8 cylinders,gas,115090.0,clean,automatic,4wd,full-size,truck,black,35.498787,-120.682576
1763,"bakersfield, CA",12995,2005.0,cadillac,excellent,6 cylinders,gas,125136.0,clean,automatic,4wd,mid-size,truck,white,35.498787,-120.682576
1764,"bakersfield, CA",8995,2008.0,ford,excellent,6 cylinders,gas,184599.0,clean,automatic,4wd,mid-size,SUV,white,35.498787,-120.682576
1765,"bakersfield, CA",12995,2001.0,gmc,excellent,6 cylinders,gas,105034.0,clean,automatic,4wd,mid-size,SUV,black,35.498787,-120.682576
1766,"bakersfield, CA",16495,2010.0,jeep,excellent,6 cylinders,gas,92082.0,clean,automatic,4wd,mid-size,SUV,black,35.498787,-120.682576
1767,"bakersfield, CA",4400,2009.0,ford,like new,4 cylinders,gas,46000.0,salvage,manual,4wd,full-size,truck,silver,34.4466,-118.5374
1768,"bakersfield, CA",30995,2008.0,ram,excellent,6 cylinders,diesel,101364.0,clean,automatic,4wd,full-size,truck,silver,35.498787,-120.682576
1769,"bakersfield, CA",36950,2014.0,dodge,excellent,8 cylinders,diesel,113925.0,clean,automatic,rwd,full-size,other,white,39.06169693790715,-92.23644578786583
1770,"bakersfield, CA",35000,1968.0,chevrolet,excellent,8 cylinders,gas,35.0,clean,automatic,rwd,full-size,pickup,orange,35.3863,-119.17
1771,"bakersfield, CA",11999,2007.0,ram,good,4 cylinders,gas,136956.0,clean,automatic,fwd,full-size,pickup,silver,35.34717,-119.00406000000001
1772,"bakersfield, CA",23500,2019.0,nissan,good,4 cylinders,electric,3088.0,clean,other,fwd,full-size,hatchback,black,35.33,-119.02
1773,"bakersfield, CA",16991,2017.0,hyundai,good,4 cylinders,gas,14371.0,clean,automatic,fwd,full-size,sedan,black,34.418903,-118.555889
1774,"bakersfield, CA",0,2014.0,gmc,good,6 cylinders,gas,98917.0,clean,automatic,4wd,full-size,SUV,silver,34.418903,-118.555889
1775,"bakersfield, CA",22799,2016.0,infiniti,good,6 cylinders,gas,58333.0,clean,automatic,fwd,full-size,sedan,grey,33.912525,-117.559532
1776,"bakersfield, CA",0,2015.0,chevrolet,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,SUV,grey,36.842862,-119.78923400000001
1777,"bakersfield, CA",23491,2012.0,jeep,good,6 cylinders,gas,34032.0,clean,automatic,4wd,full-size,SUV,grey,34.263135,-119.243219
1778,"bakersfield, CA",23500,2016.0,bmw,good,6 cylinders,gas,19821.0,clean,automatic,rwd,full-size,sedan,white,35.33,-119.02
1779,"bakersfield, CA",6000,1949.0,ram,good,6 cylinders,gas,23191.0,clean,other,rwd,full-size,sedan,custom,34.2313,-119.0464
1780,"bakersfield, CA",12750,2008.0,ram,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,compact,truck,black,35.3863,-119.17
1781,"bakersfield, CA",22200,2017.0,chevrolet,good,8 cylinders,gas,17653.0,clean,other,fwd,compact,hatchback,blue,35.33,-119.02
1782,"bakersfield, CA",21200,2013.0,toyota,good,8 cylinders,gas,73886.0,clean,automatic,4wd,compact,pickup,black,35.33,-119.02
1783,"bakersfield, CA",22800,2016.0,ford,good,6 cylinders,other,15683.0,clean,other,4wd,compact,pickup,black,35.33,-119.02
1784,"bakersfield, CA",29400,2014.0,chevrolet,good,8 cylinders,gas,29079.0,clean,automatic,4wd,compact,pickup,silver,35.33,-119.02
1785,"bakersfield, CA",16900,2015.0,audi,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,4wd,compact,sedan,silver,34.253984,-118.395147
1786,"bakersfield, CA",10,2010.0,audi,excellent,4 cylinders,gas,158000.0,clean,automatic,4wd,compact,sedan,silver,35.1322,-118.449
1787,"bakersfield, CA",32444,2011.0,ford,like new,8 cylinders,gas,37000.0,clean,automatic,rwd,full-size,pickup,white,39.06169693790715,-92.23644578786583
1788,"bakersfield, CA",25444,2006.0,ford,excellent,8 cylinders,diesel,67000.0,clean,automatic,rwd,full-size,van,white,39.06169693790715,-92.23644578786583
1789,"bakersfield, CA",22777,2014.0,ford,like new,6 cylinders,gas,30000.0,clean,automatic,rwd,full-size,pickup,white,39.06169693790715,-92.23644578786583
1790,"bakersfield, CA",28800,2011.0,jeep,excellent,6 cylinders,gas,49000.0,clean,automatic,4wd,full-size,truck,red,35.194140000000004,-119.17440500000001
1791,"bakersfield, CA",8900,2006.0,ram,excellent,8 cylinders,gas,102000.0,clean,automatic,rwd,full-size,truck,blue,35.547515000000004,-118.935702
1792,"bakersfield, CA",32000,2016.0,chevrolet,like new,8 cylinders,gas,39000.0,clean,automatic,rwd,full-size,offroad,white,35.3866,-119.0171
1793,"bakersfield, CA",9990,2008.0,buick,excellent,6 cylinders,gas,104159.0,clean,automatic,fwd,full-size,SUV,white,35.337358,-119.016669
1794,"bakersfield, CA",18990,2010.0,chevrolet,excellent,8 cylinders,gas,148901.0,clean,automatic,rwd,full-size,SUV,white,35.337358,-119.016669
1795,"bakersfield, CA",14990,2013.0,ford,excellent,6 cylinders,gas,100091.0,clean,automatic,fwd,full-size,SUV,silver,35.337358,-119.016669
1796,"bakersfield, CA",15985,2014.0,ford,excellent,6 cylinders,gas,107913.0,clean,automatic,fwd,full-size,SUV,red,35.337358,-119.016669
1797,"bakersfield, CA",8984,2010.0,ford,excellent,6 cylinders,gas,122020.0,clean,automatic,fwd,full-size,sedan,white,35.337358,-119.016669
1798,"bakersfield, CA",14900,2007.0,chevrolet,excellent,8 cylinders,gas,98400.0,clean,automatic,rwd,full-size,pickup,blue,35.3396,-119.0218
1799,"bakersfield, CA",46900,2017.0,gmc,like new,8 cylinders,gas,47650.0,clean,automatic,rwd,full-size,SUV,red,35.3863,-119.17
1800,"bakersfield, CA",5950,1995.0,chevrolet,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,mid-size,coupe,white,37.6746,-121.0113
1801,"bakersfield, CA",23999,2012.0,cadillac,like new,5 cylinders,other,94977.0,clean,automatic,4wd,mid-size,van,black,35.34717,-119.00406000000001
1802,"bakersfield, CA",400,2015.0,chevrolet,like new,5 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,sedan,silver,36.842862,-119.78923400000001
1803,"bakersfield, CA",4600,2001.0,volvo,like new,5 cylinders,gas,118000.0,clean,automatic,fwd,mid-size,sedan,silver,35.348044,-119.09095
1804,"bakersfield, CA",14491,2011.0,nissan,good,6 cylinders,gas,106347.0,clean,automatic,4wd,full-size,truck,silver,34.263135,-119.243219
1805,"bakersfield, CA",3750,1953.0,buick,good,8 cylinders,gas,99454.2400903161,missing,manual,fwd,full-size,coupe,blue,34.7131,-117.8783
1806,"bakersfield, CA",7500,1950.0,buick,good,8 cylinders,gas,99454.2400903161,missing,automatic,fwd,full-size,coupe,blue,34.7131,-117.8783
1807,"bakersfield, CA",5000,2006.0,honda,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,fwd,full-size,SUV,blue,35.194140000000004,-119.17440500000001
1808,"bakersfield, CA",12900,2013.0,honda,excellent,8 cylinders,gas,119133.0,clean,automatic,fwd,full-size,SUV,blue,35.34717,-119.00406000000001
1809,"bakersfield, CA",35792,2017.0,ram,excellent,8 cylinders,other,18600.0,clean,automatic,4wd,full-size,van,white,34.070311,-117.446303
1810,"bakersfield, CA",56995,2016.0,gmc,excellent,8 cylinders,diesel,29316.0,clean,automatic,4wd,full-size,van,white,34.070311,-117.446303
1811,"bakersfield, CA",37783,2016.0,ram,excellent,8 cylinders,diesel,58333.0,clean,automatic,4wd,full-size,van,white,34.070311,-117.446303
1812,"bakersfield, CA",51995,2016.0,ram,excellent,8 cylinders,diesel,26819.0,clean,automatic,4wd,full-size,van,white,34.070311,-117.446303
1813,"bakersfield, CA",41995,2015.0,ford,excellent,8 cylinders,diesel,81235.0,clean,automatic,rwd,full-size,van,white,34.070311,-117.446303
1814,"bakersfield, CA",36995,2014.0,ford,excellent,8 cylinders,other,17784.0,clean,automatic,rwd,full-size,van,white,34.070311,-117.446303
1815,"bakersfield, CA",49662,2014.0,ford,excellent,8 cylinders,gas,50512.0,clean,automatic,4wd,full-size,van,black,34.070311,-117.446303
1816,"bakersfield, CA",15495,2013.0,ford,excellent,8 cylinders,gas,115878.0,clean,automatic,rwd,full-size,van,white,34.070311,-117.446303
1817,"bakersfield, CA",30495,2017.0,ram,excellent,8 cylinders,other,55058.0,clean,automatic,fwd,full-size,van,white,34.070311,-117.446303
1818,"bakersfield, CA",26995,2015.0,ford,excellent,8 cylinders,other,102036.0,clean,automatic,rwd,full-size,coupe,white,34.070311,-117.446303
1819,"bakersfield, CA",44495,2014.0,ram,excellent,8 cylinders,diesel,71897.0,clean,automatic,4wd,full-size,coupe,silver,34.070311,-117.446303
1820,"bakersfield, CA",13995,2005.0,chevrolet,excellent,8 cylinders,gas,18290.0,clean,automatic,fwd,full-size,coupe,black,34.070311,-117.446303
1821,"bakersfield, CA",27995,2005.0,gmc,excellent,8 cylinders,diesel,72997.0,clean,automatic,4wd,full-size,truck,black,35.498787,-120.682576
1822,"bakersfield, CA",49900,2012.0,chevrolet,good,8 cylinders,diesel,99454.2400903161,clean,manual,4wd,full-size,truck,white,35.547515000000004,-118.935702
1823,"bakersfield, CA",61995,2017.0,chevrolet,good,8 cylinders,diesel,45213.0,clean,automatic,4wd,full-size,truck,white,34.070311,-117.446303
1824,"bakersfield, CA",39833,2017.0,gmc,good,8 cylinders,gas,39572.0,clean,automatic,4wd,full-size,truck,black,34.418903,-118.555889
1825,"bakersfield, CA",17295,2012.0,ram,good,8 cylinders,gas,56813.0,clean,automatic,rwd,full-size,sedan,black,34.070311,-117.446303
1826,"bakersfield, CA",34294,2018.0,toyota,good,8 cylinders,other,13257.0,clean,automatic,4wd,full-size,sedan,black,34.070311,-117.446303
1827,"bakersfield, CA",27297,2016.0,ram,good,8 cylinders,diesel,37074.0,clean,automatic,rwd,full-size,sedan,black,34.070311,-117.446303
1828,"bakersfield, CA",2750,1995.0,cadillac,good,8 cylinders,gas,99454.2400903161,clean,manual,fwd,full-size,sedan,red,35.16326,-119.046324
1829,"bakersfield, CA",14795,2015.0,ford,good,4 cylinders,other,79738.0,clean,automatic,fwd,compact,van,white,34.070311,-117.446303
1830,"bakersfield, CA",29495,2014.0,jeep,good,4 cylinders,other,74064.0,clean,automatic,4wd,compact,sedan,white,34.070311,-117.446303
1831,"bakersfield, CA",600,2003.0,toyota,good,4 cylinders,gas,99454.2400903161,lien,automatic,fwd,compact,sedan,white,35.372807,-118.97633799999998
1832,"bakersfield, CA",14999,2016.0,chevrolet,good,6 cylinders,gas,23140.0,clean,automatic,fwd,mid-size,sedan,silver,35.34717,-119.00406000000001
1833,"bakersfield, CA",3950,2002.0,bmw,good,6 cylinders,gas,130000.0,clean,automatic,fwd,mid-size,sedan,silver,36.3114,-119.3065
1834,"bakersfield, CA",2500,2004.0,honda,good,6 cylinders,gas,163000.0,salvage,automatic,fwd,mid-size,sedan,silver,35.586999999999996,-118.4847
1835,"bakersfield, CA",2500,1990.0,chevrolet,fair,8 cylinders,gas,37930.0,clean,manual,rwd,full-size,pickup,white,35.441672,-119.25181200000002
1836,"bakersfield, CA",4300,1999.0,gmc,good,8 cylinders,gas,177800.0,salvage,automatic,4wd,full-size,truck,white,35.38828,-119.058516
1837,"bakersfield, CA",34900,2011.0,bmw,good,4 cylinders,diesel,106356.0,clean,automatic,rwd,full-size,truck,white,37.3476,-121.887
1838,"bakersfield, CA",0,2016.0,bmw,excellent,4 cylinders,gas,46507.0,clean,automatic,rwd,mid-size,other,white,34.18643,-118.40482
1839,"bakersfield, CA",6995,2010.0,chevrolet,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,truck,white,36.329966,-119.268852
1840,"bakersfield, CA",34900,2011.0,chevrolet,good,4 cylinders,diesel,106356.0,clean,automatic,rwd,full-size,truck,white,37.3476,-121.887
1841,"bakersfield, CA",14999,2007.0,chevrolet,like new,8 cylinders,gas,119542.0,clean,automatic,fwd,full-size,pickup,custom,35.34717,-119.00406000000001
1842,"bakersfield, CA",2400,1997.0,infiniti,like new,8 cylinders,gas,194125.0,clean,automatic,4wd,full-size,SUV,custom,35.3866,-119.0171
1843,"bakersfield, CA",20800,2016.0,bmw,good,6 cylinders,electric,33700.0,clean,other,rwd,mid-size,hatchback,black,35.33,-119.02
1844,"bakersfield, CA",23800,2018.0,subaru,good,6 cylinders,gas,12758.0,clean,other,4wd,mid-size,hatchback,red,35.33,-119.02
1845,"bakersfield, CA",27400,2014.0,audi,good,6 cylinders,gas,56590.0,clean,other,4wd,mid-size,coupe,silver,35.33,-119.02
1846,"bakersfield, CA",24995,2013.0,ram,excellent,8 cylinders,gas,96224.0,clean,automatic,4wd,mid-size,sedan,grey,36.297202,-119.14029599999999
1847,"bakersfield, CA",7975,2012.0,hyundai,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,sedan,red,34.070612,-117.383384
1848,"bakersfield, CA",15995,2007.0,chevrolet,like new,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,SUV,silver,35.123204,-118.49263700000002
